130,130000,6.562711300999218e-08,4.9822522429852836e-11,1.9576776357136267e-08,"[0.7678809764731855, 0.23211902352681404]"
131,131000,6.572441690243473e-08,4.94588872575011e-11,1.9430613929849158e-08,"[0.7678189442519914, 0.23218105574800824]"
132,132000,6.568178407542228e-08,4.909716926873753e-11,1.9285959971852333e-08,"[0.7679075245075248, 0.23209247549247483]"
133,133000,6.529445177479308e-08,4.8728067662772874e-11,1.9140962582698846e-08,"[0.7679755272461042, 0.23202447275389546]"
134,134000,6.497753730297007e-08,4.8364685581713846e-11,1.899817068603646e-08,"[0.7681129121711041, 0.23188708782889558]"
135,135000,6.466590130259166e-08,4.8006603733201774e-11,1.8857477882733706e-08,"[0.7682412527308868, 0.2317587472691128]"
136,136000,6.433995618411776e-08,4.765414241690607e-11,1.871892374060705e-08,"[0.7684281413852864, 0.23157185861471344]"
137,137000,6.409633750937364e-08,4.7308897665653577e-11,1.858279906034555e-08,"[0.7685471850690063, 0.23145281493099346]"
138,138000,6.39537764398269e-08,4.696726725979074e-11,1.8448374355896382e-08,"[0.7684777277066925, 0.23152227229330713]"
139,139000,6.359554363655996e-08,4.6629435224305586e-11,1.8315664409591817e-08,"[0.7684940630111118, 0.23150593698888786]"
140,140000,6.324261075806276e-08,4.6296793381087635e-11,1.818492181158564e-08,"[0.7685073297272227, 0.23149267027277698]"
141,141000,6.416411440180278e-08,4.610129806643344e-11,1.808202313776993e-08,"[0.7684789873162062, 0.2315210126837934]"
142,142000,6.394253855544916e-08,4.577904084415929e-11,1.7955155570993712e-08,"[0.7685970414428746, 0.23140295855712506]"
143,143000,6.36938206304231e-08,4.545961787081264e-11,1.7829734312939677e-08,"[0.7686303389916167, 0.23136966100838288]"
144,144000,6.346678592773192e-08,4.5144135884935075e-11,1.7705957857325383e-08,"[0.768654757508145, 0.2313452424918546]"
145,145000,6.327382091647799e-08,4.4834903821689796e-11,1.7584260952710896e-08,"[0.7687782496532943, 0.23122175034670528]"
146,146000,6.2990317184652e-08,4.452822273930076e-11,1.7463900680590005e-08,"[0.7689146182090367, 0.23108538179096294]"
147,147000,6.273308803542232e-08,4.42254991947854e-11,1.7345135802839603e-08,"[0.7688859548960847, 0.23111404510391503]"
148,148000,6.234958979383538e-08,4.392671336713647e-11,1.722794582489499e-08,"[0.7689666023834018, 0.23103339761659794]"
149,149000,6.213723995859995e-08,4.363224241351362e-11,1.711238854460223e-08,"[0.7689926579117539, 0.23100734208824583]"
150,150000,6.192197917402864e-08,4.334200192456532e-11,1.6998431677572554e-08,"[0.7688927165457218, 0.23110728345427783]"
151,151000,6.186644205324416e-08,4.305722636632011e-11,1.688630197760721e-08,"[0.7687569152751944, 0.23124308472480512]"
152,152000,6.175517364354934e-08,4.277975801371362e-11,1.6776345740536307e-08,"[0.7688546484502122, 0.23114535154978738]"
153,153000,6.145191448724892e-08,4.2500258791442335e-11,1.6666717410009486e-08,"[0.7690063401624201, 0.23099365983757955]"
154,154000,6.139560829797219e-08,4.223057366960411e-11,1.6559725370551248e-08,"[0.7688574540901189, 0.23114254590988076]"
155,155000,6.119823738070375e-08,4.195948611574085e-11,1.645315659796131e-08,"[0.7689538747928529, 0.23104612520714676]"
156,156000,6.09338564233381e-08,4.16906441789112e-11,1.634771296223373e-08,"[0.7690450335125185, 0.23095496648748115]"
157,157000,6.112028955614822e-08,4.1429786728866156e-11,1.6244506514622294e-08,"[0.7690528104374217, 0.230947189562578]"
158,158000,6.092873918458323e-08,4.116821522217381e-11,1.614181911034111e-08,"[0.7690223792343343, 0.2309776207656655]"
159,159000,6.072305418829485e-08,4.0909543467017494e-11,1.6040346823172407e-08,"[0.7690777609968192, 0.23092223900318043]"
